i,j,x,y
31,8,-0.6856370285650037,-2.0150498966115418
31,9,-0.9243250218420768,-2.4262348456172167
31,10,-1.2061565234982485,-2.895659763840007
31,11,-1.5364981684864625,-3.4323579298028997
31,12,-1.9213562261756183,-4.046728014293761
31,13,-2.3672741456082647,-4.750598836277853
31,14,-2.8772956752303167,-5.553726129552176
32,0,0.09072537453315938,-0.07530805691204173
32,1,0.07022545920403649,-0.223100129761433
32,2,0.023932657531314693,-0.38848812274838623
32,3,-0.046389691225029554,-0.5748435388490827
32,4,-0.14170113877149346,-0.7850614008414352
32,5,-0.26413595369635456,-1.022434358698651
32,6,-0.4165093798186696,-1.2908777248783032
32,7,-0.6022227814638579,-1.5950274268185471
32,8,-0.8252674088664278,-1.940329500064321
32,9,-1.0902534400301993,-2.3331479330079046
32,10,-1.402448582668398,-2.7808934461932786
32,11,-1.7678173543973303,-3.292167482486215
32,12,-2.1930374825187267,-3.8769042276307717
32,13,-2.685399515212991,-4.546442864012472
32,14,-3.248422093746636,-5.3103043045678735
33,0,0.07432728814260978,-0.06974985025923125
33,1,0.04407495018266546,-0.21334686421150942
33,2,-0.013140384864824002,-0.3733176597618916
33,3,-0.09540044859321568,-0.552955173859335
33,4,-0.2039207792112119,-0.754944951468621
33,5,-0.34116644703164384,-0.9823308145573427
33,6,-0.5103194739671183,-1.2387379232929256
33,7,-0.7151716843194184,-1.5284750966333116
33,8,-0.9601303068781576,-1.8566283683611575
33,9,-1.2502569876758622,-2.229169583598952
33,10,-1.591319292613662,-2.6530834070529177
33,11,-1.9898431978303552,-3.136508532397221
33,12,-2.453141176736958,-3.688878124796025
33,13,-2.9892161266411215,-4.320998701827196
33,14,-3.6020716381193436,-5.0421233895787285
34,0,0.060662216150485115,-0.0642503497286965
34,1,0.020311140953812826,-0.20290982564525603
34,2,-0.04778667125788821,-0.3567112941725675
34,3,-0.14185781367409547,-0.5287638111697585
34,4,-0.2633821413650463,-0.7215188448089417
34,5,-0.41510959008332016,-0.9377632233052857
34,6,-0.6005361836409309,-1.1808266053392644
34,7,-0.823795821763259,-1.454683403967696
34,8,-1.089668366626513,-1.7640486454301443
34,9,-1.4036264776654033,-2.114486862485187
34,10,-1.7718981497294743,-2.512537032341348
34,11,-2.201531601569773,-2.965850318171836
34,12,-2.7004353862334303,-3.4833277483060403
34,13,-3.27728886923003,-4.075204288905654
34,14,-3.936595430921253,-4.750433767807806
35,0,0.0492746561570479,-0.058876665440339405
35,1,-0.0013965067208393147,-0.19181220746543937
35,2,-0.08024326212789924,-0.33866405676031086
35,3,-0.18589517402540545,-0.5022417346277613
35,4,-0.3200981485393222,-0.6847438456845895
35,5,-0.4858468926222624,-0.8886953631370516
35,6,-0.6869040967711446,-1.1171278001857394
35,7,-0.9276993010656056,-1.3736776361084664
35,8,-1.2133410262970648,-1.6626830090826894
35,9,-1.5496708691619343,-1.9892919969134912
35,10,-1.9433362839331472,-2.3595845136663223
35,11,-2.4018675331860773,-2.7807052209114893
35,12,-2.9337302279042774,-3.260996628434116
35,13,-3.548244469356857,-3.81008628504524
35,14,-4.250433767807807,-4.436595430921251
36,0,0.03978502282918356,-0.053668419821036734
36,1,-0.021308824760937352,-0.18005048262284382
36,2,-0.11069591751311611,-0.319138117301221
36,3,-0.22760996061335262,-0.4733245456266907
36,4,-0.37405927704590425,-0.644542696903004
36,5,-0.5532479674749216,-0.8350541745287628
36,6,-0.7691628694686052,-1.0475928098085685
36,7,-1.0264853822219633,-1.2854578729285118
36,8,-1.3306096679586792,-1.5526102270455893
36,9,-1.6877045332286384,-1.853778471598056
36,10,-2.104796442911339,-2.1945760012137616
36,11,-2.5898584818113397,-2.581626949482293
36,12,-3.151875606816938,-3.0226922608092917
36,13,-3.8007741974944658,-3.526757363597275
36,14,-4.542123389578728,-4.1020716381193445
37,0,0.03187699505596327,-0.04864423611049917
37,1,-0.03963120078895207,-0.1675972134535018
