i,j,x,y
20,7,0.7826716342297713,-1.2456633828113117
20,8,0.8470901703631517,-1.5826715730012528
20,9,0.9297965679899143,-2.0018917186520886
20,10,1.0351825653496716,-2.5258323470024933
20,11,1.1689059558822061,-3.1828763756348066
20,12,1.3381876918518667,-4.00897679354024
20,13,1.552188559906718,-5.049874011066787
20,14,1.8224640848421194,-6.364046569935099
21,0,0.6551192939419866,-0.04062987157336198
21,1,0.61315251263574,-0.15710648057066273
21,2,0.601323164536406,-0.28047172128754805
21,3,0.6029932523669884,-0.4172597493188354
21,4,0.6131190911821455,-0.57476713224924
21,5,0.6304412614974232,-0.7612361474298643
21,6,0.6551580653003489,-0.9864070961958415
21,7,0.6882682226400926,-1.2620961416834335
21,8,0.7313924989861794,-1.6028680993401767
21,9,0.7867717004275516,-2.026863340291646
21,10,0.8573525715575984,-2.556838010712648
21,11,0.9469345165579529,-3.221490518424639
21,12,1.0603708589575973,-4.057172777460726
21,13,1.2038252724620158,-5.110126838620123
21,14,1.3850832191256028,-6.43945864923615
22,0,0.5846105239683563,-0.0467308408259488
22,1,0.5558626999112528,-0.16291315763286401
22,2,0.5490424105416445,-0.28596647326295077
22,3,0.5497715287971349,-0.42293377021306633
22,4,0.5548830354137168,-0.581021171072415
22,5,0.5636244713382206,-0.7684317525513319
22,6,0.5760691095583893,-0.9949181085161278
22,7,0.5927164666698048,-1.2723448396500374
22,8,0.6143859092477312,-1.6153558067370621
22,9,0.6422116987504272,-2.042201177933836
22,10,0.6776864840556356,-2.575781177461808
22,11,0.722737543867962,-3.2449785510593503
22,12,0.7798324853594288,-4.086377853622783
22,13,0.8521155048431497,-5.146511940521769
22,14,0.943575686870363,-6.4848469997385045
23,0,0.5,-0.05286150200057158
23,1,0.49615877684356624,-0.16689723036066825
23,2,0.49571867947572623,-0.28911775554166463
23,3,0.49584307252170223,-0.4258021644925296
23,4,0.4960543378164353,-0.5838960488379625
23,5,0.49624542667009963,-0.771510299998272
23,6,0.49640255315444154,-0.998366049873291
23,7,0.4965382525671321,-1.2763252730696175
23,8,0.4966734136481929,-1.6200467904917442
23,9,0.4968342692923211,-2.047809155763245
23,10,0.4970551920358361,-2.582553173435895
23,11,0.4973851011366263,-3.253214477469991
23,12,0.4978978875705647,-4.096443474045513
23,13,0.498708774462057,-5.15885239457217
23,14,0.5000000000000004,-6.5
24,0,0.41538947603164367,-0.05738384646000587
24,1,0.43663512807616406,-0.16867373396860796
24,2,0.4423847846826485,-0.2897816663928052
24,3,0.44185132594678583,-0.42578324802022166
24,4,0.43714292036718055,-0.5833341395959558
24,5,0.42877518767473316,-0.7704252829143324
24,6,0.41664103522159607,-0.9967096446599081
24,7,0.4002639356554688,-1.2739981152344673
24,8,0.37886564816695356,-1.616901500011037
24,9,0.3513644224072573,-2.0436458250511804
24,10,0.3163369322575819,-2.5771091971903504
24,11,0.27195491990505444,-3.2461487838835055
24,12,0.2159005891819353,-4.087314121281163
24,13,0.1452634981828942,-5.147085525574459
